,basics,work,project,education,skill
93,0.038846778559826746,0.8668110449377369,0.7428262046561992,0.08987547374120194,0.0001353546291283162
94,0.18697829716193656,0.6332776850306066,0.0005564830272676684,0.12743461324429606,0.0005564830272676684
95,0.056100981767180924,0.0002003606491685033,0.6285313564415949,0.03265878581446604,0.25766379483069524
96,0.06507772020725389,0.7956476683937824,0.6580310880829016,0.21678756476683939,0.005803108808290156
97,0.024762381190595296,0.575287643821911,0.11730865432716359,0.17633816908454228,0.067783891945973
98,0.054106841216216214,0.8410578547297297,0.48917863175675674,0.08767947635135136,0.046083192567567564
99,0.07771281905033509,0.6208469984314844,0.3109938685298731,0.1291886496506488,0.14145158990446313
100,0.03278308717057631,0.8991601505936867,0.6412974225311323,0.044367216912829424,0.005212858384013901
101,0.056441497939437375,0.8815624440064505,0.724959684644329,0.018276294570865437,0.07220928149077226
102,0.10105849582172702,0.7174373259052925,0.6812256267409471,0.031532033426183846,0.046128133704735376
103,0.3896538890956457,0.0003721622627465575,0.1533308522515817,0.09862299962783774,0.30107927056196504
104,0.11421319796954314,0.494077834179357,0.0002820078962210942,0.04991539763113367,0.0002820078962210942
105,0.11285500747384156,0.4571499750871948,0.030393622321873443,0.11310413552566019,0.3158943697060289
106,0.13935144609991235,0.5284837861524978,0.00043821209465381246,0.04732690622261174,0.00043821209465381246
107,0.026891549212714513,5.897269564191779e-05,0.71586955239724,0.013799610780208763,0.18918440761927227
108,0.042795319762782495,0.6677352139765989,0.5832665491264626,0.00016028209648982208,0.2106106747876262
109,0.08761634965600971,0.78328611898017,0.4803723188992311,0.09834075273168758,0.04168352893565358
110,0.04742857142857143,0.9251428571428572,0.69,0.0025714285714285713,0.010571428571428572
111,0.43448589626933576,0.00045495905368516835,0.00045495905368516835,0.2584167424931756,0.09645131938125569
112,0.015558937933367156,0.9255031286994757,0.44410620666328426,0.05800777946896668,8.455944529003889e-05
113,0.03481143804392872,1.5134687111479486,0.12391214256112723,0.030114656720541512,0.0001381406271584473
114,0.013412316977757908,0.7528780596848106,0.7420364367944562,0.02145970716441265,0.10405722588577176
115,0.26241582491582494,0.3007154882154882,0.00021043771043771043,0.33985690235690236,0.00021043771043771043
116,0.06301939058171745,0.8243305632502308,0.257848568790397,0.01592797783933518,0.1814404432132964
117,0.17805466237942122,0.45940514469453375,0.00040192926045016077,0.07194533762057878,0.07234726688102894
118,0.11871435977190253,0.3146708138932089,0.0005184033177812338,0.3571798859512701,0.10005184033177812
119,0.10242214532871972,0.5813148788927336,0.2955017301038062,0.03183391003460208,0.10103806228373702
120,0.04037897586284683,0.6027520866230544,0.00022558087074216106,0.00022558087074216106,0.040604556733588995
121,0.25225225225225223,0.000333667000333667,0.46780113446780114,0.026359693026359692,0.07941274607941275
122,0.049021336624933874,0.6619643801798625,0.4099806030682419,0.06224651736907071,0.12431669899488626
123,0.1328125,0.5669642857142857,0.0003720238095238095,0.0003720238095238095,0.28608630952380953
124,0.1991869918699187,0.38385598141695704,0.0005807200929152149,0.04936120789779326,0.15389082462253195
125,0.08683473389355742,0.609088079676315,0.09305944600062246,0.18331777155306567,0.04201680672268908
126,0.2462565762849049,0.4923108053419668,0.00020234722784297855,0.10036422501011737,0.07770133549170376
127,0.09058572444866018,0.5942613232155561,0.48209627697415225,0.29499644296893524,0.017548019919373964
128,0.06902830657175964,0.0011587485515643105,0.5843403410031451,0.008111239860950173,0.24863433206422778
129,0.05162174508908177,0.3069894929191412,0.05664687071722248,0.2046596619460941,0.16537231612608497
130,0.19776640297812936,0.7570963238715682,0.36156351791530944,0.04048394602140531,0.00046533271288971617
131,0.0951599671862182,0.43970467596390483,0.00041017227235438887,0.11279737489745693,0.1501230516817063
132,0.10438596491228071,0.0004385964912280702,0.0004385964912280702,0.10438596491228071,0.6986842105263158
133,0.1464195836193091,0.7272935255090368,0.6678105696636926,0.03546099290780142,0.07801418439716312
134,0.5973561986423723,0.0003572704537334762,0.004644515898535191,0.0003572704537334762,0.2693819221150411
135,0.37446403049070986,0.0004764173415912339,0.0004764173415912339,0.25059552167698906,0.0004764173415912339
136,0.3103975535168196,0.33562691131498473,0.0007645259938837921,0.0007645259938837921,0.0007645259938837921
137,0.1193856178729346,0.7244589248312776,0.00023272050267628578,0.07447056085641145,0.00023272050267628578
138,0.07943635800557448,0.30055744812635493,0.2215856302260762,0.009910188912976153,0.017497677299473522
139,0.17013574660633485,0.12307692307692308,0.00045248868778280545,0.5986425339366516,0.05475113122171946
140,0.10307017543859649,0.7976190476190477,0.13941102756892232,0.06672932330827068,0.03226817042606516
141,0.051818047990578535,0.8731046665685265,0.6253496246135728,0.048284999263948185,0.07654938907699102
142,0.06322444678609063,0.19810326659641728,0.23445732349841938,0.07428872497365648,0.07903055848261328
143,0.057188884414015304,0.5443012484897302,0.0002013693113169553,0.12706403544099878,0.1333064840918244
144,0.09566126502875065,0.40250914793518033,0.0005227391531625719,0.2807109252483011,0.10872974385781495
145,0.14771151178918168,0.7385575589459085,0.39181692094313453,0.05131761442441054,0.180998613037448
146,0.17904160084254872,0.6524486571879937,0.000526592943654555,0.114797261716693,0.000526592943654555
147,0.03083859332732191,0.5908025247971145,0.5799819657348964,0.13074842200180342,0.10261496844003606
148,0.020662512299114463,0.3460150869137422,0.19908166612003936,0.2204001311905543,0.15021318465070516
149,0.11229314420803782,0.00014775413711583924,0.7039007092198581,0.00014775413711583924,0.1629728132387707
150,0.0003832886163280951,0.19777692602529706,0.0003832886163280951,0.0022997316979685703,0.7796090456113454
151,0.5885588558855885,0.00055005500550055,0.019801980198019802,0.00055005500550055,0.37843784378437845
152,0.03929968336747998,0.04544607934438443,0.5324082696964053,0.07971689327621531,0.20059601415533618
153,0.07000424268137463,0.5112431056427662,0.00042426813746287653,0.3317776834959695,0.00042426813746287653
154,0.07297949336550061,0.4261158021712907,0.00030156815440289503,0.10554885404101327,0.1700844390832328
155,0.10355607659241892,0.217663149667839,0.00039077764751856197,0.5490425947635795,0.01016021883548261
156,0.07133885958301935,0.8613413715146948,0.2584777694046722,0.00025119316754584274,0.0007535795026375283
157,0.29063097514340347,0.5273422562141491,0.0003824091778202677,0.046653919694072656,0.11319311663479924
158,0.024163100931286183,1.0234080040271836,0.5242889504153033,0.023408004027183488,0.08859803674804934
159,0.05355427473583093,0.5713256484149856,0.4349183477425552,0.028097982708933718,0.1164745437079731
160,0.07223270644888397,0.11667859699355762,0.666948656211362,0.02245070605843691,0.06169063577796577
161,0.1782665791201576,0.602757715036113,0.3860801050558109,0.06073539067629678,0.12705187130663165
162,0.1049671977507029,0.00023430178069353328,0.7631208997188379,0.00023430178069353328,0.1021555763823805
163,0.08065749235474007,0.683677370030581,0.6355122324159022,0.029243119266055047,0.09518348623853211
164,0.05453493418197599,0.8489801822652973,0.00014465499783017504,0.010125849848112252,0.00014465499783017504
165,0.042139636137459184,0.027522935779816515,0.13030632872026124,0.50334318146478,0.28409267610013994
166,0.1086008719778042,0.4213238208481966,0.00039635354736424893,0.3143083630598494,0.024573919936583432
167,0.06985021503781699,0.5665134213258194,0.40723713480646595,0.22986801127094764,0.020465668100252115
168,0.07008229360233607,0.8067427661268914,0.46137509954871253,0.1306079108043536,0.10591983010353066
169,0.08287147004486672,0.7804169965690155,0.5101609923462656,0.10081815782528372,0.110055423594616
170,0.10914654879292758,0.7803468208092486,0.00034002040122407346,0.07888473308398504,0.00034002040122407346
171,0.047161309702613396,0.00030039050765995795,0.6266145989786722,0.00030039050765995795,0.14268549113848003
172,0.06775768016078093,0.726959517657192,0.24820556991099627,0.006603502727533735,0.5506747057134654
173,0.10808155244411692,0.5674281503316139,0.00024563989191844754,0.13215426185212478,0.03733726357160403
174,0.024052916416115455,0.0003006614552014432,0.0003006614552014432,0.0003006614552014432,0.06163559831629585
175,0.07648183556405354,0.5594646271510516,0.33460803059273425,0.1135755258126195,0.17667304015296367
176,0.03671103477887505,0.6672391584370975,0.00021468441391155003,0.13353370545298412,0.10111635895234006
177,0.10808767951625095,0.0007558578987150416,0.0007558578987150416,0.8276643990929705,0.04081632653061224
178,0.2748863062152602,0.0035371399696816574,0.60055583628095,0.0022738756947953513,0.04017180394138454
179,0.15371148459383754,0.6116946778711485,0.26330532212885155,0.0784313725490196,0.00035014005602240897
180,0.053385416666666664,0.9200148809523809,0.23511904761904762,0.08928571428571429,0.03720238095238095
181,0.11337642963699653,0.6240676280457483,0.024117354549975135,0.05619094977623073,0.14669318746892093
182,0.09812870835235052,0.5874030123231401,0.00045641259698767686,0.09402099497946144,0.02875399361022364
183,0.14492753623188406,0.35610766045548653,0.00041407867494824016,0.35113871635610766,0.008695652173913044
184,0.0389308541545613,0.5764090644973853,0.4898314933178385,0.028471818710052294,0.06624055781522371
185,0.055876685934489405,0.6234516928158547,0.0002752546105147261,0.19185246352876412,0.0002752546105147261
186,0.00689035350509287,0.15518274415817854,0.0002995805871779509,0.0005991611743559018,0.0659077291791492
187,0.08005473828258639,0.6476223058501539,0.4936708860759494,0.07252822442695861,0.08039685254875129
188,0.029881862404447533,0.9275538568450312,0.4880125086865879,0.11292564280750521,0.010771369006254344
189,0.01818526236029551,0.8816063648418261,0.07330933888994128,0.3112331881038075,0.07690850539874976
190,1.0,0.0003681885125184094,0.0003681885125184094,0.0003681885125184094,0.0003681885125184094
191,0.14554973821989528,0.05445026178010471,0.18869109947643978,0.0781151832460733,0.3769633507853403
192,0.14363438520130578,0.6433623503808488,0.08841131664853101,0.14009793253536454,0.0002720348204570185
193,0.06281128942999446,0.47897066961815166,0.0002767017155506364,0.036524626452684006,0.31184283342556723
194,0.0889628924833492,0.4291151284490961,0.0004757373929590866,0.15794481446241673,0.09419600380589914
195,0.028670562454346238,0.3224981738495252,9.130752373995617e-05,0.10454711468224982,0.46950328707085465
196,0.027062418158009603,1.206896551724138,0.642150443765459,0.0035646733595227705,7.274843590862796e-05
197,0.2925682031984948,0.40357478833490124,0.00047036688617121356,0.20460959548447788,0.00047036688617121356
198,0.28927911275415896,0.3391866913123845,0.3378003696857671,0.036968576709796676,0.2647874306839187
199,0.37309007981755987,0.3521094640820981,0.1653363740022805,0.031014823261117448,0.00022805017103762827
200,0.05080213903743316,0.7953060011883542,0.5389185977421271,0.05228758169934641,0.01218062982768865
201,0.1498791297340854,0.5205479452054794,0.00040290088638195,0.21555197421434327,0.00040290088638195
202,0.05818852027382833,0.0002632964718272775,0.0002632964718272775,0.3446550816219063,0.08767772511848342
203,0.020094091380272707,0.8300773463041224,0.6946017064029981,0.09217765728410812,0.03564309066262659
204,0.033169820135482364,0.8180331698201355,0.7984115860780192,0.007591684185937865,0.11843027330063069
205,0.17114184974233795,0.6292378627610523,0.08163818822891239,0.13262815296989422,0.1643612693246542
206,0.0801677355698076,0.6265416872224963,0.5313270843611249,0.017513566847557966,0.1721756290083868
207,0.07196029776674938,0.7491728701406121,0.717535153019024,0.0957402812241522,0.013440860215053764
208,0.7517570281124498,0.03614457831325301,0.000251004016064257,0.012299196787148595,0.1091867469879518
209,0.08095028596568411,0.7639683238011439,0.0002199736031676199,0.08776946766388033,0.0002199736031676199
210,0.04962087421944692,0.8461195361284567,0.6222123104371097,0.018621766280107047,0.019402319357716323
211,0.10471765546819156,0.38313080771979985,0.00035739814152966406,0.34774839170836314,0.035739814152966405
212,0.0646701388888889,0.6039496527777778,0.00021701388888888888,0.06901041666666667,0.16927083333333334
213,0.046098738514250115,0.7581373617816539,0.49306961532471577,0.09406634480610497,0.12895187665472668
214,0.20936768149882903,0.5545667447306791,0.000468384074941452,0.06932084309133489,0.000468384074941452
215,0.1224572823433686,0.7986167615947926,0.0002034174125305126,0.06489015459723352,0.0002034174125305126
216,0.12050932241928149,0.3710777626193724,0.00045475216007276033,0.24693042291950887,0.0768531150522965
217,0.041225626740947076,0.0001392757660167131,0.577158774373259,0.06337047353760446,0.20933147632311977
218,0.015863859244303433,0.3267955004326507,0.36054225555235075,0.17882895875396596,0.051052783386212865
219,0.12189892802450229,0.6842266462480857,0.5093415007656967,0.1111791730474732,0.007963246554364471
220,0.03271756064989984,0.7213443133763632,0.6697084353438683,0.17137769864233252,0.005564210994880926
221,0.1681448632668145,0.5354767184035477,0.0003695491500369549,0.24907612712490762,0.0003695491500369549
222,0.0977818017202354,0.5239927569035763,0.00022634676324128565,0.15731100045269353,0.034404708012675415
223,0.025893958076448828,0.3871763255240444,0.0002466091245376079,0.30456226880394577,0.15018495684340322
224,0.0609638676328992,0.01763543303096336,0.7443368975827295,0.04292302234835048,0.008969746110576193
225,0.21156162183861904,0.7964672822159775,0.5447611401043757,0.0616218386190285,0.005218787635487756
226,0.1494172494172494,0.2811188811188811,0.024941724941724943,0.043356643356643354,0.44592074592074593
227,0.21657968687274187,0.5794861501405059,0.4223203532717784,0.06623845845042152,0.14733038940184665
228,0.08685968819599109,0.0007423904974016332,0.0007423904974016332,0.08685968819599109,0.621380846325167
229,0.47283702213279677,0.4398390342052314,0.00040241448692152917,0.00040241448692152917,0.00040241448692152917
230,0.13268080478520936,0.6139206090266449,0.000543773790103317,0.18162044589450788,0.000543773790103317
231,0.11459694989106754,0.3411764705882353,0.00043572984749455336,0.19564270152505447,0.010021786492374727
232,0.24808184143222506,0.0005115089514066496,0.0005115089514066496,0.0005115089514066496,0.31099744245524297
233,0.13229234439384083,0.2552591628713945,0.00021687269572760788,0.5198438516590761,0.00021687269572760788
234,0.14980831613093482,0.6358006487761723,0.0002948982601002654,0.08286641108817458,0.0002948982601002654
235,0.03193357815743254,0.7893980520517324,0.0001596678907871627,0.09867475650646655,0.030815902921922402
236,0.06209850107066381,0.36066075252370755,0.0003059039461609055,0.2615478739675742,0.06821657999388192
237,0.053884964682139255,0.7247225025227043,0.00020181634712411706,0.12976791120080727,0.02260343087790111
238,0.1041335453100159,0.7619236883942766,0.000397456279809221,0.0965818759936407,0.000397456279809221
239,0.08744426866100964,0.00014382281029771322,0.5708327340716237,0.05019416079390191,0.1902775780238746
240,0.07399347116430903,0.8240323332815171,0.5824654127156847,0.03730763251981968,0.000155448468832582
241,0.05499685732243872,0.5887806411062225,0.05562539283469516,0.04038340666247643,0.006756756756756757
242,0.11349179779042518,0.3883495145631068,0.00033478406427854036,0.10311349179779042,0.08905256109809173
243,0.05131348511383538,0.8609457092819615,0.6816112084063047,0.0968476357267951,0.05936952714535902
244,0.20664045434687636,0.4796854521625164,0.00043687199650502403,0.0069899519440803845,0.07863695937090433
245,0.28081922016541944,0.7593540764080347,0.16660102402520677,0.12760929499803073,0.09767625049231982
246,0.040813183428307406,0.7851532419528723,0.1962113044817496,0.021407669798244263,0.5813953488372093
247,0.10838978634705576,0.0005211047420531526,0.0005211047420531526,0.30119854090672227,0.21208963001563313
248,0.4021952175617405,0.0003920031360250882,0.5797726381811055,0.0003920031360250882,0.0003920031360250882
249,0.06128881625029185,0.7626663553583937,0.5156432407191222,0.03222040625729629,0.05580200793836096
250,0.1611154144074361,0.5945003872966692,0.0003872966692486445,0.1785437645236251,0.0003872966692486445
251,0.02182890855457227,0.8516224188790561,0.0002949852507374631,0.03008849557522124,0.03952802359882006
252,0.07927705894434176,0.5569932224276032,0.00020538098172109262,0.022386527007599095,0.039022386527007596
253,0.042435123225069364,0.7460421086992003,0.3166313040639791,0.09319405908274848,0.22082585278276481
254,0.11007025761124122,0.9173636667781867,0.18434258949481433,0.04115088658414185,0.00033456005352960856
255,0.10755287009063444,0.2655589123867069,0.00030211480362537764,0.13595166163141995,0.18700906344410875
256,0.07673112913287586,0.8009981285090455,0.3343730505302558,0.04148471615720524,0.03056768558951965
257,0.1199536730641959,0.799801455989411,0.6037392455327598,0.045665122435473195,0.12822634017207146
258,0.1024793388429752,0.8315886134067952,0.00018365472910927456,0.03820018365472911,0.00018365472910927456
259,0.005300051290818944,0.00017096939647803043,0.9917934689690545,0.00017096939647803043,0.00017096939647803043
260,0.4046220133176655,0.09439874657265962,0.023501762632197415,0.03916960438699569,0.15746180963572268
261,0.12909441233140656,0.9263005780346821,0.23289980732177265,0.21146435452793835,0.20881502890173412
262,0.02816431036402093,0.6920850495380163,0.4143381943671379,0.17087832572637204,0.09996660358454859
263,0.06406480117820323,0.7054491899852725,0.0002454590083456063,0.10039273441335297,0.1210112911143839
264,0.15216284987277354,0.8371501272264631,0.1826972010178117,0.15826972010178117,0.09974554707379135
265,0.08569888609414301,1.1031261228889688,0.0643190801293568,0.002874595759971254,0.08641753503413582
266,0.08083832335329341,0.6137724550898204,0.35497754491017963,0.13866017964071856,0.00018712574850299402
267,0.15629575402635432,0.5062225475841874,0.00036603221083455345,0.11383601756954612,0.07979502196193265
268,0.015836800429472553,0.7672795597906321,0.7615085223459939,0.00013421017313112335,0.11233391491075023
269,0.005633802816901409,0.00046948356807511736,0.6300469483568075,0.02910798122065728,0.2300469483568075
270,0.04429807568126049,0.7268500581170089,0.6837143226139739,0.03964871496835852,0.0688363683326876
271,0.10438829787234043,1.0095301418439717,0.4401595744680851,0.05851063829787234,0.00022163120567375886
272,0.09432363739056764,0.8161536289183846,0.3552668737644733,0.048291443095170854,0.01892120869810788
273,0.15872302158273383,0.5260791366906474,0.0004496402877697842,0.03507194244604316,0.0004496402877697842
274,0.108026554013277,0.5153892576946288,0.0006035003017501509,0.203983101991551,0.0006035003017501509
275,0.13125,0.3403409090909091,0.0005681818181818182,0.3625,0.04147727272727273
276,0.11424670004551661,0.6477014110150204,0.0004551661356395084,0.11743286299499317,0.015020482476103778
277,0.16941529235382308,0.559720139930035,0.0004997501249375312,0.10994502748625687,0.0004997501249375312
278,0.10357450473729543,0.14900947459086994,0.5663221360895779,0.0012919896640826874,0.043712316968130924
279,0.03923973022685469,0.8120784794604538,0.00030656039239730225,0.04414469650521153,0.0027590435315757206
280,0.10105784379923476,0.7242853927526446,0.5665091154625254,0.04884087328381724,0.16857978843124016
281,0.24009577710056595,0.369830213321724,0.00021767522855898998,0.09925990422289943,0.24902046147148454
282,0.010518407212622089,9.391435011269723e-05,0.8770661157024794,0.008076634109691961,0.0979526671675432
283,0.04838709677419355,0.5679117147707979,0.0002829654782116582,0.1338426711941143,0.10780984719864177
284,0.053853754940711464,0.00024703557312252963,0.5553359683794467,0.18058300395256918,0.1650197628458498
285,0.15143487858719648,0.48079470198675495,0.0004415011037527594,0.18101545253863136,0.060485651214128036
286,0.26785714285714285,0.4055059523809524,0.0003720238095238095,0.11830357142857142,0.10639880952380952
287,0.06444254348445966,0.7091531223267751,0.46706586826347307,0.06529797547761619,0.129455374964357
288,0.13086816720257236,0.7778135048231511,0.0003215434083601286,0.07363344051446945,0.0003215434083601286
289,0.15765422696115766,0.2916984006092917,0.0007616146230007616,0.3655750190403656,0.05712109672505712
290,0.18634001484780996,0.46250927988121754,0.0007423904974016332,0.04974016332590943,0.0007423904974016332
291,0.06195609819457072,0.8524483699181712,0.750227302247045,0.015846213793999222,0.09611637875048708
292,0.08976289047798269,0.704554008280015,0.0001881821603312006,0.06586375611592021,0.12834023334587882
